SalePrice,TotalArea,LivingArea,Neighborhood,PropertyType,BuildingQuality,Bedrooms,TotalRooms,Bathrooms,Floors,ConstructionMaterial,UtilitiesLevel,OwnershipType,YearBuilt,YearRemodel,YearSold
230000,12420,1840,CollgCr,1Fam,7,3,6,2.5,2Story,VinylSd,AllPub,PConc,2001,2001,2009
140000,9600,1668,NAmes,1Fam,6,3,6,1.5,1.5Fin,VinylSd,AllPub,CBlock,1950,2005,2009
90000,7200,1040,NAmes,Duplex,4,2,6,2.0,1Story,BrkFace,AllPub,Slab,1949,1950,2009
257000,10994,1844,SawyerW,1Fam,8,2,7,2.0,1Story,VinylSd,AllPub,PConc,2005,2006,2009
207000,13053,1848,BrkSide,1Fam,6,4,8,1.5,1.5Fin,Wd Sdng,AllPub,BrkTil,1923,2000,2008
175900,3635,1569,Blmngtn,TwnhsE,7,1,7,2.0,1Story,VinylSd,AllPub,PConc,2007,2007,2009
122500,11340,2290,OldTown,2fmCon,4,4,11,2.0,2Story,VinylSd,AllPub,PConc,1885,1950,2010
340000,16545,2450,NoRidge,1Fam,8,3,7,2.5,2Story,VinylSd,AllPub,PConc,1998,1998,2009
124000,9204,1144,NAmes,1Fam,5,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1963,1963,2008
223000,16381,1844,Crawfor,1Fam,6,3,7,2.0,1Story,Plywood,AllPub,CBlock,1969,1969,2006
179900,11700,1416,NWAmes,1Fam,6,3,7,2.5,2Story,HdBoard,AllPub,CBlock,1968,1968,2006
127500,4043,1069,NPkVill,TwnhsE,6,2,4,2.0,1Story,Plywood,AllPub,CBlock,1977,1977,2010
136500,4435,848,CollgCr,TwnhsE,6,1,3,1.0,1Story,VinylSd,AllPub,PConc,2003,2003,2008
274970,19690,2201,Edwards,1Fam,6,4,8,2.0,SLvl,Plywood,AllPub,CBlock,1966,1966,2006
144000,9503,1344,NAmes,1Fam,5,2,6,1.0,1Story,HdBoard,AllPub,CBlock,1958,1983,2007
142000,10721,1252,NAmes,1Fam,6,3,7,1.0,1Story,HdBoard,AllPub,CBlock,1959,1959,2008
271000,10944,2127,NoRidge,1Fam,7,3,5,2.5,2Story,VinylSd,AllPub,PConc,1994,1994,2008
140000,10930,1558,NAmes,1Fam,5,3,6,1.5,1.5Fin,MetalSd,AllPub,CBlock,1945,1950,2008
119000,7200,804,OldTown,1Fam,5,2,4,1.0,1Story,MetalSd,AllPub,CBlock,1940,1992,2010
182900,12546,1440,NWAmes,1Fam,6,3,7,2.0,1Story,MetalSd,AllPub,CBlock,1981,1981,2007
192140,21930,1838,Gilbert,1Fam,5,4,7,2.5,2Story,VinylSd,AllPub,PConc,2005,2005,2006
143750,4928,958,NPkVill,TwnhsE,6,2,5,2.0,1Story,Plywood,AllPub,CBlock,1976,1976,2009
64500,10800,968,OldTown,1Fam,4,4,5,2.0,1Story,Wd Sdng,AllPub,BrkTil,1927,2007,2007
186500,10261,1792,Gilbert,1Fam,6,3,8,2.5,2Story,VinylSd,AllPub,PConc,2000,2000,2008
160000,17400,1126,Mitchel,1Fam,5,3,5,2.0,1Story,BrkFace,AllPub,CBlock,1977,1977,2006
174000,8400,1537,NAmes,1Fam,6,3,7,1.5,1Story,Wd Sdng,AllPub,CBlock,1962,2005,2008
120500,9000,864,NAmes,1Fam,4,3,5,1.0,1Story,HdBoard,AllPub,PConc,1971,1971,2007
394617,12444,1932,NridgHt,1Fam,8,2,7,2.0,1Story,VinylSd,AllPub,PConc,2008,2008,2008
149700,7407,1236,OldTown,1Fam,6,2,6,1.0,1Story,MetalSd,AllPub,CBlock,1957,1996,2010
197000,11584,1725,NWAmes,1Fam,7,3,6,2.5,SLvl,HdBoard,AllPub,CBlock,1979,1979,2007
191000,11526,2555,Crawfor,1Fam,6,3,11,2.0,2.5Fin,MetalSd,AllPub,BrkTil,1922,1994,2008
149300,4426,848,CollgCr,TwnhsE,6,1,3,1.0,1Story,VinylSd,AllPub,PConc,2004,2004,2008
310000,11003,2007,Somerst,1Fam,10,3,10,2.5,2Story,VinylSd,AllPub,PConc,2008,2008,2009
121000,8854,952,BrkSide,1Fam,6,2,4,1.0,1.5Unf,Wd Sdng,AllPub,BrkTil,1916,1950,2009
179600,8500,1422,CollgCr,1Fam,7,3,7,2.0,1Story,VinylSd,AllPub,PConc,2004,2004,2007
129000,8400,913,Sawyer,1Fam,6,3,6,1.0,SFoyer,VinylSd,AllPub,CBlock,1966,1966,2007
157900,26142,1188,Mitchel,1Fam,5,3,6,1.0,1Story,HdBoard,AllPub,CBlock,1962,1962,2010
240000,10000,2090,CollgCr,1Fam,8,3,8,2.5,2Story,VinylSd,AllPub,PConc,1995,1996,2007
112000,11767,1346,Edwards,1Fam,4,2,6,1.5,2Story,MetalSd,AllPub,CBlock,1910,2000,2007
92000,1533,630,MeadowV,Twnhs,5,1,3,1.0,SFoyer,CemntBd,AllPub,CBlock,1970,1970,2006
136000,9000,1792,NAmes,Duplex,5,4,8,3.0,2Story,VinylSd,AllPub,CBlock,1974,1974,2009
287090,9262,1578,Somerst,1Fam,8,3,7,2.0,1Story,CemntBd,AllPub,PConc,2008,2009,2009
145000,3675,1072,Edwards,TwnhsE,5,2,5,1.0,SLvl,VinylSd,AllPub,PConc,2005,2005,2006
84500,17217,1140,Mitchel,1Fam,5,3,6,1.0,1Story,VinylSd,AllPub,PConc,2006,2006,2006
185000,7500,1221,Somerst,1Fam,7,2,6,2.0,1Story,VinylSd,AllPub,PConc,2004,2005,2009
175000,7917,1647,Gilbert,1Fam,6,3,7,2.5,2Story,VinylSd,AllPub,PConc,1999,2000,2007
210000,13175,2073,NWAmes,1Fam,6,3,7,2.0,1Story,Plywood,AllPub,CBlock,1978,1988,2010
266500,9042,2340,Crawfor,1Fam,7,4,9,2.0,2Story,CemntBd,AllPub,Stone,1941,2006,2010
142125,9717,1078,NAmes,1Fam,5,2,5,1.0,1Story,MetalSd,AllPub,CBlock,1950,1996,2010
147500,9937,1256,Edwards,1Fam,5,3,6,1.5,1Story,HdBoard,AllPub,CBlock,1965,1965,2008
